twotheta, yobs, ycal, bkg, diff
7.288000e+001,5.000000e+001,5.584809e+001,5.562680e+001,-5.848092e+000
7.289000e+001,6.100000e+001,5.583441e+001,5.561531e+001,5.165586e+000
7.290000e+001,5.700000e+001,5.582089e+001,5.560382e+001,1.179113e+000
7.291000e+001,6.300000e+001,5.580751e+001,5.559232e+001,7.192488e+000
7.292000e+001,5.400000e+001,5.579429e+001,5.558082e+001,-1.794291e+000
7.293000e+001,4.600000e+001,5.578123e+001,5.556931e+001,-9.781226e+000
7.294000e+001,6.100000e+001,5.576832e+001,5.555780e+001,5.231680e+000
7.295000e+001,5.100000e+001,5.575557e+001,5.554628e+001,-4.755575e+000
7.296000e+001,6.100000e+001,5.574299e+001,5.553475e+001,5.257006e+000
7.297000e+001,4.600000e+001,5.573058e+001,5.552322e+001,-9.730580e+000
7.298000e+001,5.200000e+001,5.571834e+001,5.551169e+001,-3.718336e+000
7.299000e+001,6.500000e+001,5.570627e+001,5.550015e+001,9.293733e+000
7.300000e+001,5.500000e+001,5.569438e+001,5.548860e+001,-6.943765e-001
7.301000e+001,6.400000e+001,5.568267e+001,5.547705e+001,8.317331e+000
7.302000e+001,5.400000e+001,5.567115e+001,5.546549e+001,-1.671150e+000
7.303000e+001,4.200000e+001,5.565982e+001,5.545393e+001,-1.365982e+001
7.304000e+001,5.200000e+001,5.564870e+001,5.544236e+001,-3.648695e+000
7.305000e+001,6.800000e+001,5.563777e+001,5.543079e+001,1.236223e+001
7.306000e+001,4.700000e+001,5.562706e+001,5.541921e+001,-8.627060e+000
7.307000e+001,4.800000e+001,5.561657e+001,5.540763e+001,-7.616566e+000
7.308000e+001,4.600000e+001,5.560630e+001,5.539604e+001,-9.606296e+000
7.309000e+001,4.400000e+001,5.559626e+001,5.538445e+001,-1.159626e+001
7.310000e+001,5.200000e+001,5.558646e+001,5.537285e+001,-3.586464e+000
7.311000e+001,4.900000e+001,5.557692e+001,5.536125e+001,-6.576918e+000
7.312000e+001,5.100000e+001,5.556763e+001,5.534964e+001,-4.567630e+000
7.313000e+001,5.800000e+001,5.555861e+001,5.533802e+001,2.441389e+000
7.314000e+001,5.200000e+001,5.554987e+001,5.532640e+001,-3.549869e+000
7.315000e+001,5.400000e+001,5.554142e+001,5.531478e+001,-1.541417e+000
7.316000e+001,5.400000e+001,5.553326e+001,5.530315e+001,-1.533264e+000
7.317000e+001,6.500000e+001,5.552542e+001,5.529151e+001,9.474577e+000
7.318000e+001,4.900000e+001,5.551791e+001,5.527987e+001,-6.517907e+000
7.319000e+001,4.700000e+001,5.551073e+001,5.526823e+001,-8.510728e+000
7.320000e+001,6.100000e+001,5.550390e+001,5.525657e+001,5.496101e+000
7.321000e+001,6.800000e+001,5.549744e+001,5.524492e+001,1.250256e+001
7.322000e+001,6.300000e+001,5.549135e+001,5.523326e+001,7.508648e+000
7.323000e+001,5.500000e+001,5.548566e+001,5.522159e+001,-4.856631e-001
7.324000e+001,5.600000e+001,5.548039e+001,5.520992e+001,5.196138e-001
7.325000e+001,3.900000e+001,5.547554e+001,5.519824e+001,-1.647554e+001
7.326000e+001,4.400000e+001,5.547114e+001,5.518656e+001,-1.147114e+001
7.327000e+001,4.700000e+001,5.546720e+001,5.517487e+001,-8.467199e+000
7.328000e+001,4.900000e+001,5.546375e+001,5.516318e+001,-6.463745e+000
7.329000e+001,4.900000e+001,5.546080e+001,5.515148e+001,-6.460796e+000
7.330000e+001,5.700000e+001,5.545837e+001,5.513977e+001,1.541629e+000
7.331000e+001,5.400000e+001,5.545649e+001,5.512806e+001,-1.456493e+000
7.332000e+001,5.600000e+001,5.545518e+001,5.511635e+001,5.448161e-001
7.333000e+001,5.200000e+001,5.545447e+001,5.510463e+001,-3.454467e+000
7.334000e+001,4.800000e+001,5.545437e+001,5.509291e+001,-7.454366e+000
7.335000e+001,5.800000e+001,5.545491e+001,5.508118e+001,2.545092e+000
7.336000e+001,7.100000e+001,5.545612e+001,5.506944e+001,1.554388e+001
7.337000e+001,4.900000e+001,5.545802e+001,5.505770e+001,-6.458020e+000
7.338000e+001,5.900000e+001,5.546065e+001,5.504595e+001,3.539353e+000
7.339000e+001,4.700000e+001,5.546402e+001,5.503420e+001,-8.464025e+000
7.340000e+001,5.400000e+001,5.546818e+001,5.502245e+001,-1.468185e+000
7.341000e+001,6.200000e+001,5.547316e+001,5.501069e+001,6.526843e+000
7.342000e+001,5.200000e+001,5.547897e+001,5.499892e+001,-3.478975e+000
7.343000e+001,5.800000e+001,5.548567e+001,5.498715e+001,2.514330e+000
7.344000e+001,5.700000e+001,5.549328e+001,5.497537e+001,1.506723e+000
7.345000e+001,5.800000e+001,5.550183e+001,5.496359e+001,2.498168e+000
7.346000e+001,6.100000e+001,5.551137e+001,5.495180e+001,5.488630e+000
7.347000e+001,5.400000e+001,5.552193e+001,5.494001e+001,-1.521929e+000
7.348000e+001,5.100000e+001,5.553355e+001,5.492821e+001,-4.533547e+000
7.349000e+001,6.300000e+001,5.554627e+001,5.491641e+001,7.453735e+000
7.350000e+001,6.200000e+001,5.556012e+001,5.490460e+001,6.439877e+000
7.351000e+001,6.300000e+001,5.557516e+001,5.489279e+001,7.424837e+000
7.352000e+001,5.100000e+001,5.559143e+001,5.488097e+001,-4.591429e+000
7.353000e+001,5.700000e+001,5.560896e+001,5.486915e+001,1.391035e+000
7.354000e+001,5.600000e+001,5.562782e+001,5.485732e+001,3.721846e-001
7.355000e+001,5.700000e+001,5.564803e+001,5.484548e+001,1.351972e+000
7.356000e+001,5.800000e+001,5.566965e+001,5.483364e+001,2.330348e+000
7.357000e+001,7.100000e+001,5.569273e+001,5.482180e+001,1.530727e+001
7.358000e+001,6.800000e+001,5.571733e+001,5.480995e+001,1.228267e+001
7.359000e+001,6.100000e+001,5.574348e+001,5.479810e+001,5.256521e+000
7.360000e+001,6.700000e+001,5.577125e+001,5.478624e+001,1.122875e+001
7.361000e+001,5.200000e+001,5.580068e+001,5.477437e+001,-3.800683e+000
7.362000e+001,5.000000e+001,5.583184e+001,5.476250e+001,-5.831842e+000
7.363000e+001,6.400000e+001,5.586478e+001,5.475063e+001,8.135220e+000
7.364000e+001,5.900000e+001,5.589956e+001,5.473874e+001,3.100444e+000
7.365000e+001,5.100000e+001,5.593623e+001,5.472686e+001,-4.936228e+000
7.366000e+001,4.600000e+001,5.597486e+001,5.471497e+001,-9.974856e+000
7.367000e+001,6.000000e+001,5.601550e+001,5.470307e+001,3.984499e+000
7.368000e+001,5.800000e+001,5.605823e+001,5.469117e+001,1.941775e+000
7.369000e+001,6.100000e+001,5.610309e+001,5.467926e+001,4.896908e+000
7.370000e+001,7.400000e+001,5.615017e+001,5.466735e+001,1.784983e+001
7.371000e+001,6.500000e+001,5.619951e+001,5.465544e+001,8.800488e+000
7.372000e+001,4.900000e+001,5.625120e+001,5.464351e+001,-7.251197e+000
7.373000e+001,5.400000e+001,5.630529e+001,5.463159e+001,-2.305289e+000
7.374000e+001,8.100000e+001,5.636186e+001,5.461965e+001,2.463814e+001
7.375000e+001,5.400000e+001,5.642097e+001,5.460772e+001,-2.420967e+000
7.376000e+001,6.400000e+001,5.648269e+001,5.459578e+001,7.517307e+000
7.377000e+001,6.500000e+001,5.654710e+001,5.458383e+001,8.452896e+000
7.378000e+001,5.300000e+001,5.661427e+001,5.457187e+001,-3.614274e+000
7.379000e+001,6.100000e+001,5.668427e+001,5.455992e+001,4.315725e+000
7.380000e+001,6.200000e+001,5.675718e+001,5.454795e+001,5.242820e+000
7.381000e+001,6.200000e+001,5.683306e+001,5.453599e+001,5.166936e+000
7.382000e+001,6.000000e+001,5.691200e+001,5.452401e+001,3.087999e+000
7.383000e+001,6.500000e+001,5.699407e+001,5.451203e+001,8.005933e+000
7.384000e+001,6.100000e+001,5.707934e+001,5.450005e+001,3.920662e+000
7.385000e+001,5.900000e+001,5.716789e+001,5.448806e+001,1.832110e+000
7.386000e+001,5.900000e+001,5.725980e+001,5.447607e+001,1.740201e+000
7.387000e+001,6.100000e+001,5.735514e+001,5.446407e+001,3.644856e+000
7.388000e+001,5.800000e+001,5.745400e+001,5.445206e+001,5.459992e-001
7.389000e+001,6.400000e+001,5.755645e+001,5.444006e+001,6.443553e+000
7.390000e+001,8.400000e+001,5.766256e+001,5.442804e+001,2.633744e+001
7.391000e+001,6.300000e+001,5.777242e+001,5.441602e+001,5.227582e+000
7.392000e+001,5.400000e+001,5.788610e+001,5.440400e+001,-3.886097e+000
7.393000e+001,7.600000e+001,5.800367e+001,5.439197e+001,1.799633e+001
7.394000e+001,6.800000e+001,5.812523e+001,5.437993e+001,9.874772e+000
7.395000e+001,6.200000e+001,5.825083e+001,5.436789e+001,3.749167e+000
7.396000e+001,6.300000e+001,5.838057e+001,5.435585e+001,4.619434e+000
7.397000e+001,7.300000e+001,5.851450e+001,5.434380e+001,1.448550e+001
7.398000e+001,5.400000e+001,5.865272e+001,5.433174e+001,-4.652717e+000
7.399000e+001,5.200000e+001,5.879528e+001,5.431968e+001,-6.795282e+000
7.400000e+001,6.300000e+001,5.894227e+001,5.430762e+001,4.057727e+000
7.401000e+001,5.600000e+001,5.909376e+001,5.429555e+001,-3.093759e+000
7.402000e+001,6.900000e+001,5.924981e+001,5.428347e+001,9.750187e+000
7.403000e+001,6.800000e+001,5.941050e+001,5.427139e+001,8.589497e+000
7.404000e+001,6.400000e+001,5.957590e+001,5.425930e+001,4.424103e+000
7.405000e+001,6.000000e+001,5.974606e+001,5.424721e+001,2.539374e-001
7.406000e+001,6.200000e+001,5.992106e+001,5.423512e+001,2.078936e+000
7.407000e+001,8.200000e+001,6.010096e+001,5.422302e+001,2.189904e+001
7.408000e+001,7.100000e+001,6.028582e+001,5.421091e+001,1.071418e+001
7.409000e+001,5.900000e+001,6.047570e+001,5.419880e+001,-1.475701e+000
7.410000e+001,5.400000e+001,6.067066e+001,5.418668e+001,-6.670656e+000
7.411000e+001,7.500000e+001,6.087074e+001,5.417456e+001,1.412926e+001
7.412000e+001,7.100000e+001,6.107601e+001,5.416243e+001,9.923993e+000
7.413000e+001,7.800000e+001,6.128651e+001,5.415030e+001,1.671349e+001
7.414000e+001,8.500000e+001,6.150228e+001,5.413817e+001,2.349772e+001
7.415000e+001,7.000000e+001,6.172338e+001,5.412602e+001,8.276618e+000
7.416000e+001,6.300000e+001,6.194984e+001,5.411388e+001,1.050155e+000
7.417000e+001,7.000000e+001,6.218171e+001,5.410173e+001,7.818292e+000
7.418000e+001,6.200000e+001,6.241901e+001,5.408957e+001,-4.190065e-001
7.419000e+001,6.800000e+001,6.266177e+001,5.407741e+001,5.338229e+000
7.420000e+001,6.900000e+001,6.291003e+001,5.406524e+001,6.089971e+000
7.421000e+001,7.400000e+001,6.316380e+001,5.405307e+001,1.083620e+001
7.422000e+001,7.200000e+001,6.342311e+001,5.404089e+001,8.576886e+000
7.423000e+001,7.900000e+001,6.368798e+001,5.402871e+001,1.531202e+001
7.424000e+001,6.400000e+001,6.395840e+001,5.401652e+001,4.159638e-002
7.425000e+001,6.100000e+001,6.423440e+001,5.400433e+001,-3.234401e+000
7.426000e+001,7.200000e+001,6.451597e+001,5.399213e+001,7.484029e+000
7.427000e+001,7.300000e+001,6.480311e+001,5.397993e+001,8.196886e+000
7.428000e+001,6.800000e+001,6.509582e+001,5.396772e+001,2.904179e+000
7.429000e+001,7.400000e+001,6.539408e+001,5.395551e+001,8.605917e+000
7.430000e+001,6.800000e+001,6.569788e+001,5.394329e+001,2.302118e+000
7.431000e+001,8.900000e+001,6.600720e+001,5.393107e+001,2.299280e+001
7.432000e+001,7.300000e+001,6.632200e+001,5.391884e+001,6.677998e+000
7.433000e+001,8.600000e+001,6.664227e+001,5.390661e+001,1.935773e+001
7.434000e+001,8.500000e+001,6.696795e+001,5.389437e+001,1.803205e+001
7.435000e+001,7.800000e+001,6.729901e+001,5.388213e+001,1.070099e+001
7.436000e+001,7.800000e+001,6.763540e+001,5.386988e+001,1.036460e+001
7.437000e+001,8.400000e+001,6.797707e+001,5.385763e+001,1.602293e+001
7.438000e+001,8.700000e+001,6.832396e+001,5.384537e+001,1.867604e+001
7.439000e+001,8.400000e+001,6.867599e+001,5.383311e+001,1.532401e+001
7.440000e+001,6.500000e+001,6.903311e+001,5.382084e+001,-4.033106e+000
7.441000e+001,7.600000e+001,6.939522e+001,5.380857e+001,6.604778e+000
7.442000e+001,7.600000e+001,6.976226e+001,5.379629e+001,6.237745e+000
7.443000e+001,9.100000e+001,7.013412e+001,5.378401e+001,2.086588e+001
7.444000e+001,8.500000e+001,7.051071e+001,5.377172e+001,1.448929e+001
7.445000e+001,8.500000e+001,7.089194e+001,5.375943e+001,1.410806e+001
7.446000e+001,8.400000e+001,7.127768e+001,5.374713e+001,1.272232e+001
7.447000e+001,8.400000e+001,7.166783e+001,5.373483e+001,1.233217e+001
7.448000e+001,8.100000e+001,7.206227e+001,5.372252e+001,8.937728e+000
7.449000e+001,8.100000e+001,7.246087e+001,5.371020e+001,8.539131e+000
7.450000e+001,7.000000e+001,7.286349e+001,5.369789e+001,-2.863490e+000
7.451000e+001,9.100000e+001,7.327000e+001,5.368556e+001,1.773000e+001
7.452000e+001,7.900000e+001,7.368024e+001,5.367324e+001,5.319758e+000
7.453000e+001,7.000000e+001,7.409407e+001,5.366090e+001,-4.094073e+000
7.454000e+001,1.000000e+002,7.451133e+001,5.364856e+001,2.548867e+001
7.455000e+001,7.300000e+001,7.493185e+001,5.363622e+001,-1.931852e+000
7.456000e+001,8.800000e+001,7.535546e+001,5.362387e+001,1.264454e+001
7.457000e+001,7.900000e+001,7.578199e+001,5.361152e+001,3.218012e+000
7.458000e+001,8.400000e+001,7.621124e+001,5.359916e+001,7.788755e+000
7.459000e+001,9.000000e+001,7.664304e+001,5.358680e+001,1.335696e+001
7.460000e+001,8.900000e+001,7.707719e+001,5.357443e+001,1.192281e+001
7.461000e+001,9.100000e+001,7.751348e+001,5.356206e+001,1.348652e+001
7.462000e+001,8.800000e+001,7.795170e+001,5.354968e+001,1.004830e+001
7.463000e+001,7.300000e+001,7.839166e+001,5.353730e+001,-5.391661e+000
7.464000e+001,7.700000e+001,7.883313e+001,5.352491e+001,-1.833128e+000
7.465000e+001,1.050000e+002,7.927588e+001,5.351252e+001,2.572412e+001
7.466000e+001,8.100000e+001,7.971970e+001,5.350012e+001,1.280303e+000
7.467000e+001,7.500000e+001,8.016434e+001,5.348772e+001,-5.164339e+000
7.468000e+001,8.400000e+001,8.060957e+001,5.347531e+001,3.390428e+000
7.469000e+001,8.100000e+001,8.105515e+001,5.346290e+001,-5.515266e-002
7.470000e+001,9.200000e+001,8.150084e+001,5.345048e+001,1.049916e+001
7.471000e+001,8.700000e+001,8.194637e+001,5.343806e+001,5.053629e+000
7.472000e+001,8.000000e+001,8.239150e+001,5.342563e+001,-2.391503e+000
7.473000e+001,7.900000e+001,8.283597e+001,5.341320e+001,-3.835975e+000
7.474000e+001,6.800000e+001,8.327952e+001,5.340076e+001,-1.527952e+001
7.475000e+001,9.700000e+001,8.372188e+001,5.338832e+001,1.327812e+001
7.476000e+001,8.100000e+001,8.416279e+001,5.337587e+001,-3.162790e+000
7.477000e+001,9.400000e+001,8.460197e+001,5.336342e+001,9.398032e+000
7.478000e+001,1.030000e+002,8.503915e+001,5.335096e+001,1.796085e+001
7.479000e+001,8.500000e+001,8.547405e+001,5.333850e+001,-4.740483e-001
7.480000e+001,9.200000e+001,8.590640e+001,5.332603e+001,6.093604e+000
7.481000e+001,8.800000e+001,8.633591e+001,5.331356e+001,1.664090e+000
7.482000e+001,8.200000e+001,8.676231e+001,5.330108e+001,-4.762309e+000
7.483000e+001,7.500000e+001,8.718531e+001,5.328860e+001,-1.218531e+001
7.484000e+001,9.700000e+001,8.760463e+001,5.327611e+001,9.395368e+000
7.485000e+001,9.900000e+001,8.801999e+001,5.326362e+001,1.098001e+001
7.486000e+001,1.010000e+002,8.843110e+001,5.325113e+001,1.256890e+001
7.487000e+001,9.800000e+001,8.883767e+001,5.323862e+001,9.162327e+000
7.488000e+001,8.800000e+001,8.923943e+001,5.322612e+001,-1.239432e+000
7.489000e+001,8.700000e+001,8.963609e+001,5.321361e+001,-2.636092e+000
7.490000e+001,9.500000e+001,9.002737e+001,5.320109e+001,4.972630e+000
7.491000e+001,1.000000e+002,9.041299e+001,5.318857e+001,9.587014e+000
7.492000e+001,1.010000e+002,9.079266e+001,5.317604e+001,1.020734e+001
7.493000e+001,1.100000e+002,9.116611e+001,5.316351e+001,1.883389e+001
7.494000e+001,9.700000e+001,9.153307e+001,5.315097e+001,5.466926e+000
7.495000e+001,9.000000e+001,9.189327e+001,5.313843e+001,-1.893268e+000
7.496000e+001,1.070000e+002,9.224642e+001,5.312589e+001,1.475358e+001
7.497000e+001,1.200000e+002,9.259228e+001,5.311334e+001,2.740772e+001
7.498000e+001,1.050000e+002,9.293057e+001,5.310078e+001,1.206943e+001
7.499000e+001,9.400000e+001,9.326103e+001,5.308822e+001,7.389710e-001
7.500000e+001,9.100000e+001,9.358341e+001,5.307565e+001,-2.583412e+000
7.501000e+001,1.020000e+002,9.389747e+001,5.306308e+001,8.102534e+000
7.502000e+001,9.200000e+001,9.420294e+001,5.305051e+001,-2.202943e+000
7.503000e+001,1.050000e+002,9.449960e+001,5.303793e+001,1.050040e+001
7.504000e+001,1.060000e+002,9.478722e+001,5.302534e+001,1.121278e+001
7.505000e+001,9.400000e+001,9.506555e+001,5.301275e+001,-1.065546e+000
7.506000e+001,1.070000e+002,9.533437e+001,5.300016e+001,1.166563e+001
7.507000e+001,1.040000e+002,9.559348e+001,5.298756e+001,8.406522e+000
7.508000e+001,1.040000e+002,9.584265e+001,5.297495e+001,8.157347e+000
7.509000e+001,9.400000e+001,9.608169e+001,5.296234e+001,-2.081693e+000
7.510000e+001,9.800000e+001,9.631040e+001,5.294973e+001,1.689598e+000
7.511000e+001,1.130000e+002,9.652859e+001,5.293711e+001,1.647141e+001
7.512000e+001,8.200000e+001,9.673608e+001,5.292448e+001,-1.473608e+001
7.513000e+001,8.800000e+001,9.693269e+001,5.291186e+001,-8.932689e+000
7.514000e+001,1.030000e+002,9.711826e+001,5.289922e+001,5.881741e+000
7.515000e+001,9.500000e+001,9.729263e+001,5.288658e+001,-2.292630e+000
7.516000e+001,1.030000e+002,9.745565e+001,5.287394e+001,5.544346e+000
7.517000e+001,8.300000e+001,9.760719e+001,5.286129e+001,-1.460719e+001
7.518000e+001,1.130000e+002,9.774711e+001,5.284864e+001,1.525289e+001
7.519000e+001,9.800000e+001,9.787529e+001,5.283598e+001,1.247141e-001
7.520000e+001,9.500000e+001,9.799161e+001,5.282331e+001,-2.991609e+000
7.521000e+001,9.400000e+001,9.809597e+001,5.281065e+001,-4.095974e+000
7.522000e+001,1.040000e+002,9.818829e+001,5.279797e+001,5.811712e+000
7.523000e+001,9.400000e+001,9.826855e+001,5.278530e+001,-4.268546e+000
7.524000e+001,9.700000e+001,9.834025e+001,5.277261e+001,-1.340251e+000
7.525000e+001,1.010000e+002,9.840525e+001,5.275992e+001,2.594750e+000
7.526000e+001,1.050000e+002,9.846348e+001,5.274723e+001,6.536521e+000
7.527000e+001,9.200000e+001,9.851487e+001,5.273454e+001,-6.514875e+000
7.528000e+001,8.900000e+001,9.855938e+001,5.272183e+001,-9.559380e+000
7.529000e+001,1.040000e+002,9.859694e+001,5.270913e+001,5.403061e+000
7.530000e+001,9.900000e+001,9.862750e+001,5.269641e+001,3.724975e-001
7.531000e+001,1.100000e+002,9.865102e+001,5.268370e+001,1.134898e+001
7.532000e+001,1.120000e+002,9.866746e+001,5.267098e+001,1.333254e+001
7.533000e+001,9.800000e+001,9.867677e+001,5.265825e+001,-6.767713e-001
7.534000e+001,8.900000e+001,9.867893e+001,5.264552e+001,-9.678926e+000
7.535000e+001,9.000000e+001,9.867389e+001,5.263278e+001,-8.673893e+000
7.536000e+001,9.400000e+001,9.866165e+001,5.262004e+001,-4.661646e+000
7.537000e+001,9.600000e+001,9.864216e+001,5.260730e+001,-2.642164e+000
7.538000e+001,9.600000e+001,9.861543e+001,5.259454e+001,-2.615429e+000
7.539000e+001,9.600000e+001,9.858143e+001,5.258179e+001,-2.581430e+000
7.540000e+001,1.080000e+002,9.854016e+001,5.256903e+001,9.459842e+000
7.541000e+001,1.080000e+002,9.849161e+001,5.255626e+001,9.508392e+000
7.542000e+001,9.000000e+001,9.843578e+001,5.254349e+001,-8.435782e+000
7.543000e+001,1.010000e+002,9.837268e+001,5.253072e+001,2.627315e+000
7.544000e+001,1.020000e+002,9.830233e+001,5.251794e+001,3.697674e+000
7.545000e+001,9.500000e+001,9.822476e+001,5.250516e+001,-3.224758e+000
7.546000e+001,1.030000e+002,9.814178e+001,5.249237e+001,4.858224e+000
7.547000e+001,9.500000e+001,9.805436e+001,5.247957e+001,-3.054357e+000
7.548000e+001,9.200000e+001,9.796252e+001,5.246677e+001,-5.962522e+000
7.549000e+001,1.020000e+002,9.786629e+001,5.245397e+001,4.133706e+000
7.550000e+001,1.030000e+002,9.776570e+001,5.244116e+001,5.234301e+000
7.551000e+001,1.150000e+002,9.766076e+001,5.242835e+001,1.733924e+001
7.552000e+001,8.500000e+001,9.755151e+001,5.241553e+001,-1.255151e+001
7.553000e+001,1.010000e+002,9.743798e+001,5.240271e+001,3.562023e+000
7.554000e+001,1.130000e+002,9.732018e+001,5.238988e+001,1.567982e+001
7.555000e+001,9.400000e+001,9.719817e+001,5.237705e+001,-3.198167e+000
7.556000e+001,1.120000e+002,9.707196e+001,5.236421e+001,1.492804e+001
7.557000e+001,1.030000e+002,9.694159e+001,5.235137e+001,6.058415e+000
7.558000e+001,1.100000e+002,9.680709e+001,5.233852e+001,1.319291e+001
7.559000e+001,1.120000e+002,9.666850e+001,5.232567e+001,1.533150e+001
7.560000e+001,1.030000e+002,9.652586e+001,5.231281e+001,6.474137e+000
7.561000e+001,1.030000e+002,9.637921e+001,5.229995e+001,6.620792e+000
7.562000e+001,1.020000e+002,9.622858e+001,5.228709e+001,5.771424e+000
7.563000e+001,1.050000e+002,9.607401e+001,5.227422e+001,8.925993e+000
7.564000e+001,1.180000e+002,9.591554e+001,5.226134e+001,2.208446e+001
7.565000e+001,1.160000e+002,9.575322e+001,5.224846e+001,2.024678e+001
7.566000e+001,1.100000e+002,9.558709e+001,5.223557e+001,1.441291e+001
7.567000e+001,9.900000e+001,9.541720e+001,5.222268e+001,3.582802e+000
7.568000e+001,1.130000e+002,9.524358e+001,5.220979e+001,1.775642e+001
7.569000e+001,1.090000e+002,9.506628e+001,5.219689e+001,1.393372e+001
7.570000e+001,9.800000e+001,9.488536e+001,5.218399e+001,3.114639e+000
7.571000e+001,1.110000e+002,9.470086e+001,5.217108e+001,1.629914e+001
7.572000e+001,1.110000e+002,9.451282e+001,5.215816e+001,1.648718e+001
7.573000e+001,1.180000e+002,9.432130e+001,5.214524e+001,2.367870e+001
7.574000e+001,9.500000e+001,9.412634e+001,5.213232e+001,8.736588e-001
7.575000e+001,1.080000e+002,9.392800e+001,5.211939e+001,1.407200e+001
7.576000e+001,9.600000e+001,9.372634e+001,5.210646e+001,2.273663e+000
7.577000e+001,1.180000e+002,9.352139e+001,5.209352e+001,2.447861e+001
7.578000e+001,1.060000e+002,9.331322e+001,5.208058e+001,1.268678e+001
7.579000e+001,1.240000e+002,9.310188e+001,5.206763e+001,3.089812e+001
7.580000e+001,1.130000e+002,9.288743e+001,5.205468e+001,2.011257e+001
7.581000e+001,1.170000e+002,9.266992e+001,5.204173e+001,2.433008e+001
7.582000e+001,1.010000e+002,9.244940e+001,5.202876e+001,8.550602e+000
7.583000e+001,9.200000e+001,9.222593e+001,5.201580e+001,-2.259333e-001
7.584000e+001,1.030000e+002,9.199958e+001,5.200283e+001,1.100042e+001
7.585000e+001,1.170000e+002,9.177039e+001,5.198985e+001,2.522961e+001
7.586000e+001,9.800000e+001,9.153843e+001,5.197687e+001,6.461569e+000
7.587000e+001,1.030000e+002,9.130376e+001,5.196389e+001,1.169624e+001
7.588000e+001,9.900000e+001,9.106642e+001,5.195090e+001,7.933575e+000
7.589000e+001,1.130000e+002,9.082650e+001,5.193790e+001,2.217350e+001
7.590000e+001,7.900000e+001,9.058404e+001,5.192490e+001,-1.158404e+001
7.591000e+001,1.110000e+002,9.033910e+001,5.191190e+001,2.066090e+001
7.592000e+001,8.900000e+001,9.009175e+001,5.189889e+001,-1.091750e+000
7.593000e+001,1.000000e+002,8.984205e+001,5.188588e+001,1.015795e+001
7.594000e+001,9.000000e+001,8.959005e+001,5.187286e+001,4.099462e-001
7.595000e+001,1.110000e+002,8.933583e+001,5.185984e+001,2.166417e+001
7.596000e+001,9.900000e+001,8.907944e+001,5.184681e+001,9.920557e+000
7.597000e+001,1.070000e+002,8.882095e+001,5.183378e+001,1.817905e+001
7.598000e+001,8.500000e+001,8.856042e+001,5.182074e+001,-3.560417e+000
7.599000e+001,1.040000e+002,8.829790e+001,5.180770e+001,1.570210e+001
7.600000e+001,1.010000e+002,8.803348e+001,5.179465e+001,1.296652e+001
7.601000e+001,1.130000e+002,8.776720e+001,5.178160e+001,2.523280e+001
7.602000e+001,8.700000e+001,8.749913e+001,5.176854e+001,-4.991292e-001
7.603000e+001,1.200000e+002,8.722934e+001,5.175548e+001,3.277066e+001
7.604000e+001,8.700000e+001,8.695788e+001,5.174242e+001,4.212044e-002
7.605000e+001,1.300000e+002,8.668483e+001,5.172935e+001,4.331517e+001
7.606000e+001,8.200000e+001,8.641024e+001,5.171627e+001,-4.410236e+000
7.607000e+001,1.170000e+002,8.613418e+001,5.170319e+001,3.086582e+001
7.608000e+001,7.700000e+001,8.585671e+001,5.169011e+001,-8.856706e+000
7.609000e+001,8.700000e+001,8.557789e+001,5.167702e+001,1.422108e+000
7.610000e+001,8.100000e+001,8.529780e+001,5.166393e+001,-4.297797e+000
7.611000e+001,1.030000e+002,8.501648e+001,5.165083e+001,1.798352e+001
7.612000e+001,8.700000e+001,8.473402e+001,5.163773e+001,2.265985e+000
7.613000e+001,1.280000e+002,8.445045e+001,5.162462e+001,4.354955e+001
7.614000e+001,8.400000e+001,8.416586e+001,5.161151e+001,-1.658635e-001
7.615000e+001,1.060000e+002,8.388031e+001,5.159839e+001,2.211969e+001
7.616000e+001,8.300000e+001,8.359384e+001,5.158527e+001,-5.938422e-001
7.617000e+001,1.090000e+002,8.330654e+001,5.157214e+001,2.569346e+001
7.618000e+001,9.200000e+001,8.301845e+001,5.155901e+001,8.981552e+000
7.619000e+001,1.150000e+002,8.272964e+001,5.154588e+001,3.227036e+001
7.620000e+001,8.700000e+001,8.244017e+001,5.153274e+001,4.559826e+000
7.621000e+001,9.700000e+001,8.215011e+001,5.151959e+001,1.484989e+001
7.622000e+001,7.300000e+001,8.185951e+001,5.150644e+001,-8.859506e+000
7.623000e+001,9.800000e+001,8.156842e+001,5.149329e+001,1.643158e+001
7.624000e+001,9.100000e+001,8.127693e+001,5.148013e+001,9.723075e+000
7.625000e+001,9.600000e+001,8.098507e+001,5.146697e+001,1.501493e+001
7.626000e+001,8.900000e+001,8.069291e+001,5.145380e+001,8.307093e+000
7.627000e+001,9.900000e+001,8.040051e+001,5.144062e+001,1.859949e+001
7.628000e+001,7.100000e+001,8.010792e+001,5.142745e+001,-9.107919e+000
7.629000e+001,1.260000e+002,7.981521e+001,5.141426e+001,4.618479e+001
7.630000e+001,7.000000e+001,7.952242e+001,5.140108e+001,-9.522421e+000
7.631000e+001,9.800000e+001,7.922962e+001,5.138789e+001,1.877038e+001
7.632000e+001,6.900000e+001,7.893686e+001,5.137469e+001,-9.936864e+000
7.633000e+001,1.050000e+002,7.864420e+001,5.136149e+001,2.635580e+001
